id,month,day,hour,latitude,longitude,sea_surface_temp
14998410,7,30,17,43.8,-87.7,
8680212,9,21,13,42.77,-86.21,
305823,9,10,10,18.46,-66.12,30.8
15727284,8,22,23.5,28.64,-96.6,28.7
10538326,2,16,11,-40.97,70.38,16.5
13073214,1,2,10.17,36.57,-32.62,18.8
6462842,8,14,4.83,43.2,-69.1,
17862349,1,26,6,-16.22,96.53,27.8
13853792,12,26,15,12.2,44.1,26
4163172,10,5,15,41.83,-83.19,
19575626,8,17,4.5,26.1,-83.1,
10019373,5,1,16,19.3,-160.6,24.6
578907,6,18,8.6,19.56,159.43,29.2
13370755,6,11,19,39.09,-75.44,
4450326,6,14,16.5,29.07,143.97,23.6
12841831,7,26,17,32.87,-117.26,20.8
10327065,9,10,4,47.2,-87.2,
17161330,8,5,7.6,-23.99,-74.93,16.7
10453284,7,14,2.28,32.44,-68.85,26.6
12308231,3,9,1,-23.8,151.5,26.9
19720312,5,21,6,-15.14,117.57,28.2
3028806,9,1,0.58,-22.08,-125.65,21.2
16559038,4,17,23,33.72,-118.27,13.5
11749169,2,23,10.17,68.26,10.06,7.1
9601957,1,18,16,21.43,-157.79,24
14472970,10,14,0,53.9,1.2,
8994409,7,31,11.52,33.97,124.96,29.4
8539102,10,17,4.5,82.34,-125.9,
17719895,7,22,20.48,-9.49,175.58,28.6
15137202,12,4,7,42.1,-86.49,
18472565,4,14,3.92,57.8,-144.68,4.4
18481324,9,14,10,-8.15,-34.55,
14022234,4,1,12.15,16.32,-17.88,20.4
11583890,11,18,9,61.2,1.1,
2942368,7,29,20,51.6,-5.1,15.8
1180546,4,6,20,41.64,-87.14,
10465454,9,14,11.83,43.2,-69.1,17.3
17069667,5,2,15,46.7,-48,1.7
8461187,12,14,17,50.2,-66.4,
11790877,8,24,8,29.87,-93.93,32.7
17891996,7,27,17.5,-49.94,-33.72,
13688661,2,21,19,-36.58,-98.54,19.1
12657297,1,20,12,33.2,-119.9,13.8
3372154,5,12,17.57,23.72,149.6,25.6
11498605,3,15,0,41.29,-70.1,8.4
11382211,10,12,12,49.7,-127.9,12
3253761,11,8,18,37.8,-122.39,
10794693,11,24,6,46.28,-84.21,
8143621,9,5,5,40.47,-74.01,25.9
6141519,8,5,13.3,-31.17,57.37,19.4
9898195,11,27,20,46.8,-71.2,
9408403,10,13,1.27,33.2,-119.9,18.7
14681589,11,21,12,2.02,-179.83,29.3
700095,7,22,11,49.3,-2.1,16.7
1879937,5,27,4.5,28.2,-89.2,
13366142,3,11,23,34.23,-77.95,
1745184,3,23,11,-6.04,-10,27.6
5286055,12,9,12,45.97,-85.87,
10941182,7,29,10,45.02,-60.08,
16309515,7,9,22,62.82,-17.23,11.9
2293010,12,9,20,28.16,-82.76,
6338910,8,11,2.42,32.08,-122.95,15.6
14088666,7,3,15,-2.16,-170.02,28.4
9157659,6,5,7.85,34.1,-77.7,24.6
19855855,2,26,11.17,87.12,-174.02,
15206598,6,6,2,2.9,90.5,29.9
9913426,6,28,4,55.1,175.3,6.9
10537744,6,16,16,23.9,-52.7,28.1
6454162,6,14,6,13.6,-74.4,26
7636266,10,20,2.15,-22.2,-141.32,25.3
6093119,9,3,18.5,59.3,-152,
7245725,11,8,23,57.1,0.9,
823375,5,26,20,54.2,7.9,13.5
17382595,5,11,14.5,-12.38,90.91,
8331891,2,10,19,2.03,-110.04,26.9
5248046,9,8,14.85,37.8,-122.8,13.7
15764617,4,23,0,34.41,-119.69,
13785269,3,24,11.03,56.44,-160.18,
18078167,2,2,21,28.5,-84.5,20.6
13905894,12,27,5,27.58,-97.22,
8554542,8,17,6,34.21,-77.8,27.2
6642306,12,20,19.12,-9.05,1.36,24.7
6759620,10,23,11,47.18,-87.23,
19571857,7,17,10,41.29,-70.1,25.3
13698795,10,21,22,42.77,-86.21,
15937174,11,28,14,41.69,-83.47,
10316921,1,10,16.83,23.5,-73.08,25.6
1603905,4,19,9,53.1,-129.1,
2145045,9,5,10.02,-10.77,173.58,28.9
3271666,4,9,10,30.23,-88.98,
17142702,7,4,19.67,45.4,-85.1,21.9
16205850,4,6,23.5,30.8,-75.03,21.2
2156655,5,5,19.57,36.4,-122.2,9.5
18009156,12,30,2.33,-39.56,-89.01,14.9
16061512,5,2,17,-30.18,-111.65,22.3
18283595,7,8,22.73,-14.78,-4.76,21.8
7020577,6,1,17.55,63.57,-27.21,9
15107553,1,3,13,44.3,-67.3,7.6
6916347,9,28,12,27.1,-82.4,
6151566,10,5,14.33,33.42,-70.72,27.3
247167,2,8,21,45.21,-85.55,
15699576,9,21,16.9,9.19,-173.42,28.2
8231302,11,7,14,58.21,-136.63,
6869931,3,27,18,1.58,90.08,30.2
16060411,12,2,5.93,-9.98,2.77,23.2
7485521,1,15,17.83,31.38,-23.78,20
18300375,7,9,9.14,-31.93,152.8,21.1
2418072,8,13,17,17.75,-64.7,32.1
12030570,3,1,14,29.52,-94.51,18.4
18182125,4,5,7,17.1,-157.8,24
12483218,2,15,16.83,37.8,-122.8,
3149220,5,5,13,29.45,-91.34,25.9
8650497,9,20,7.25,33.8,-119.7,18.1
16372932,5,11,16.38,-33.5,-142.74,18.9
11532855,7,16,22,36.82,-121.74,
16683886,8,20,4.83,19.8,-84.9,29.5
1317600,8,10,23.33,-27,-15.93,19.7
19367932,6,11,12.05,33.85,-54.15,21.4
15618180,8,19,10.83,-51.82,-169.32,8
2437963,8,14,15.53,18.71,164.74,29.2
9911880,2,28,17,61.1,1,
15609617,5,18,11,4,-23,28.3
9038121,12,1,12,37.81,-122.33,
17584268,10,17,18.98,26.1,-83.1,
11536714,5,16,7,4.85,137.28,30.8
6498851,12,15,18,38.98,-76.48,
16690787,12,21,9.65,29.61,-49.39,23
3162303,6,5,23,-0.8,-90.37,25.3
17782216,2,23,5,29.45,-91.34,13.5
16816047,2,25,17.3,-6.26,-9.26,27.2
16083612,7,2,7,72.8,20.6,7.9
3824028,4,25,21,54.3,12.2,5.6
3777213,1,24,14,36.49,-0.94,15.6
4183586,10,6,10.25,40.9,-73.7,20.5
4097526,3,3,15,61.2,1.6,
6274434,2,9,7,2.02,164.98,28.4
17423333,3,13,16.07,36.4,-122.2,10.4
10442921,2,14,15,47.18,-88.24,
5037713,9,1,12,13.33,-46.42,28.2
1495094,11,15,11,59.9,-63.1,
4231395,3,7,18,60.6,3.7,4
11664770,4,20,22,53.5,-3.1,
14280402,2,8,2,36.61,-121.89,11.9
4083477,9,3,4.67,46.06,-42.92,20.8
1950244,3,29,6,26.7,-80,
435959,3,14,14.78,34.48,-178.85,16.3
4908504,11,28,0,62.3,-25.32,
7830109,9,25,11.83,43.2,-69.1,15.4
9509462,10,16,14.03,6,170.76,29.8
18727089,1,22,8.17,-54.84,11.55,0.2
4162492,10,5,4,13.64,-46.07,28.8
5945123,9,29,5,80.32,-134.37,
1695807,2,22,5.67,46.7,-56.18,1.2
1168003,4,6,7,54.1,-5.7,8
10408427,6,12,1.67,38.6,-76.4,
8193012,3,6,23,30.4,-81.43,
8150705,9,5,17,44.09,-48.56,18.3
961106,10,30,1.67,46.2,-124.1,12.2
7607595,5,19,16,44.33,-75.93,
2853342,11,26,5,43.8,154.74,6.4
3245440,2,8,0.03,-26.4,-157.51,25.1
19347081,10,10,17,39.21,-76.25,18
14096039,11,3,1.83,34.37,-55.8,24.2
9014260,7,1,0.17,-43.11,152.59,14.5
14488534,9,15,3,63.71,-6.3,8
5917997,7,28,23,59.7,1.6,
15278017,4,8,15,47.91,-124.64,7.1
17852344,5,26,14.17,-29.62,-10.37,21.1
17167669,2,5,5,31.11,-118.65,18.5
10161028,1,5,14.83,-47.98,-160.18,11.9
14438684,1,13,11,24.6,-81.1,
10870961,2,27,19.4,18.95,129.02,25.9
7497959,10,15,10,2.02,-179.83,29.5
15642895,5,19,20.17,-13.89,166.96,29.1
14386362,3,12,13.68,33,-117.3,14.6
7070792,9,2,8,50.22,-35.98,16.3
19329043,8,10,17.92,24.5,152.2,28
14606686,8,18,1,43.8,-68.8,
11636257,8,19,10,61.6,1.3,
6152576,4,5,12,57.1,-177.8,
13124325,5,4,0.83,38,-130,
3372249,1,12,3.33,28.29,-138.37,18.9
1621747,1,19,9,53.9,-138.9,5
16771441,4,23,10,51.9,-33.2,5.9
12084138,2,3,14,25.17,-80.8,22.5
11290879,6,9,13.83,34.81,-146.48,19
9241495,8,7,19.83,14.9,-74.9,
15330039,1,10,0.97,-35.12,-39.22,20.7
9637182,5,19,20,-22.9,112.6,
3177142,10,6,13,26.89,-35.87,26.8
18785449,10,23,23.33,79.63,-146.12,
14453941,10,14,5.75,27.16,-36.18,26.4
18656021,2,19,1.07,43.7,-69.4,5.3
7211674,3,7,15.07,28.03,-137.5,18.8
14465080,2,14,14.5,-46.17,153.29,
2088340,4,3,2,28.21,-177.36,20.1
13050831,11,1,5,44.9,-66.99,12.5
9799045,8,24,18,38.87,-77.02,26.7
17211046,2,6,12,48.11,-122.76,7.3
5647086,5,20,9,17.1,-61.8,
9693617,2,21,6,27.8,-97,16.2
15507726,8,15,18.52,18.68,164.63,29.2
11019191,4,1,15,50.2,-27.1,
19171848,10,5,1,34.23,-77.95,
8988015,10,30,6.33,39,-76.4,
6796016,2,24,7,59.6,2.2,7.1
16989108,4,30,9,55.9,-4.7,
4048091,7,2,10,60.9,-27,12.6
2158671,5,5,15.83,37.8,-122.8,
10369881,3,11,6.5,59.3,-152,
241010,9,8,9.5,-7.66,-163.19,28.8
19564221,9,17,18.75,-9.01,-177.39,29.2
16302762,11,9,0,-18.88,-34.69,25.1
5864817,6,27,3.33,-40.46,-2.93,11.1
5849554,6,26,8.83,32,-69.5,24.6
380914,4,12,16,38.78,-76.71,
13927081,7,28,23,25.4,-84.2,30.7
13171735,5,5,23,43.3,-79.5,7.8
9144918,1,5,19.83,43.5,-70.2,
3955863,10,29,23,45.05,-83.45,
10777175,12,24,3.2,9.43,143.52,28.9
19700482,2,21,18.72,-14.63,-159.22,29
12191973,10,6,18,46.5,-46.88,14.7
18658844,12,20,8.47,32.71,-73.35,21.8
1648032,5,20,17.87,-20.82,-11.9,23.7
12554225,11,17,15,-14.69,167.34,27.8
10197944,2,6,23,58.4,0.3,
7475077,7,15,21.9,-12.43,-90.45,22.3
13685117,4,21,18.58,-45.63,-6.62,7.9
12212101,5,6,23,47.3,-89.8,3.2
4380906,6,12,1,47.1,-87.6,11.2
9352943,1,11,19,38.2,-123.3,10.6
19235699,12,7,21,88.15,-6.58,
11336630,10,10,1,29.66,-81.22,
649467,11,20,4,43.4,-63.9,12.5
4895725,8,28,17,-36.54,165.41,14.4
5102914,10,3,12,46.7,-168.8,10.9
13997571,9,30,13,38,-76.3,22.6
13861820,7,26,2,39.52,-33.88,22.6
17689494,2,21,3.5,-51.24,122.03,7.7
3636423,7,20,6.67,21.4,-157.7,25.2
11837150,2,25,9,18.46,-66.12,26.6
1745714,9,23,10,34.01,-118.5,20
12767009,10,23,19,57.9,-5.2,
2210327,8,7,22.83,33.9,167.17,26
16294461,4,9,15.83,40.08,-177.21,
16721500,12,22,21,83.45,-21.77,
19040694,2,1,13.4,40.3,-124.7,10.8
12774139,6,24,10,52.24,-32.97,12.3
11136514,1,4,16,-44.29,163.77,15.4
3843116,12,26,1,46.49,-84.3,
6212571,9,7,21,52.8,3.9,
18471321,12,14,3.67,33.2,-117.4,16.3
15488909,3,15,5.87,-11.95,-163.83,30.2
7484501,9,15,19.53,4.46,157.94,29.7
18551011,12,16,1,34.7,141,20.8
835976,4,26,23.5,23.04,-74.06,24.9
2754130,11,23,0.07,35.83,147.69,17.3
6382570,5,12,3.33,-42.44,17.54,
15043546,4,1,16,57.9,0,
9934467,2,29,4.5,-32.77,47.9,23.5
3123571,12,4,8.83,41.4,-70.2,7.5
4914278,11,28,3,55.8,-5.5,
13461152,2,14,20.65,37.9,-123.5,11.1
14398231,1,12,5.7,15.56,-18.69,22.1
4928741,10,29,19.85,50.17,-30.35,14.4
10489930,7,15,2,25.79,-82.18,28.9
9922548,10,28,10,46.9,-7.7,
9644245,3,20,2.3,37.77,-57.89,18.7
13369821,8,11,21,46.8,-71.2,
12229527,11,7,9,-59.39,-53.73,
14269699,9,8,22,38.99,-75.11,25
185536,4,6,20.5,29.1,-88.1,
15639052,3,19,14,18.5,-66.1,26.4
16584348,6,17,1.83,38.5,-74.7,
18133453,2,4,4.17,14.89,-61.11,25.6
3573692,12,18,1.67,29.26,-55.59,
6322524,4,10,12,53.9,8.7,6.8
11859684,12,26,12,28.15,-82.8,
11498763,6,15,7,-33.9,18.4,
3318843,7,10,4,8.02,-125,28.7
11457619,2,14,16,-6.05,-10,26.5
5492308,4,15,20.33,37.2,-76.8,
6037754,12,1,13,83.53,-60.71,
15782002,6,24,12.17,-45.21,-132.6,9.1
13948123,7,29,21.17,70.29,33.87,9.2
2720037,1,22,15,14.5,-53,26.3
14098596,12,3,0.48,23.18,124.4,24.7
1766299,8,24,14.85,8.76,-168.18,27.7
1272460,4,9,7,8.05,165.13,28.5
9854769,9,26,22,13.44,144.65,
10211796,5,7,3.48,-35.46,-32.45,18.9
3285966,2,9,13,26.09,-80.11,
9002775,12,31,17.8,36.9,-75.7,9.3
12346149,10,11,19.47,43.89,-52.93,17.5
4068916,2,2,0,-31.57,-49.87,24.8
11380176,11,12,7.45,33.2,-117.4,15
8159409,11,5,4,46.2,-60.2,
14348264,3,10,12,56.3,-151.2,4.1
19878289,12,26,5,54.7,6.8,7.6
16769004,2,23,8.83,41.39,-36.67,15.7
2970251,6,30,20.67,45.4,-85.1,19.6
2502189,10,16,2.35,-12.65,-118.18,25.3
7273182,7,9,6.67,49.51,-169.6,7.6
19976079,7,29,2,47.5,-87.3,20.6
14112815,8,3,15,41.36,-72.09,
2738410,6,23,13,27.9,-94,27.5
3560616,7,17,18,55.34,-160.5,8.2
1980005,5,30,7,-9.91,-9.98,26.2
17142666,6,4,5,44.6,-124.1,
8364556,7,11,16,53.95,-146.28,9.6
15704047,2,21,5,41.9,8,13.4
17558517,8,17,12.03,31.79,-148.88,23.9
15078833,5,2,8.97,-28.15,-161.2,24.3
11696092,12,21,16.33,83.63,-127.72,
4714687,12,22,10,-45.15,69.21,12.3
11096987,9,3,5.67,-50.61,108.18,
9400850,3,12,13,39.5,-125.6,11
4995298,8,31,20,41.6,-82.8,
3979762,4,30,8,48.11,-122.76,8.8
14421854,2,13,14.33,-55.27,-31.43,1.5
16646593,11,19,10,28.21,-177.36,24
15196357,2,6,12.83,-23.24,64.32,25.7
11578124,12,18,15.43,-28.11,-129.49,24
878722,2,27,11.83,36.2,-75.7,8.6
12678549,2,21,21.67,-60.15,-73.28,5
8827951,11,25,18,27.6,-82.76,
1461139,6,14,6,8.1,-83.8,29
9691255,3,21,20,43.06,-70.83,
12052816,3,2,6,-46.67,163.89,13.5
19651980,8,19,12.17,39,-76.4,
11730886,6,22,16.32,26.25,-34.79,26
10461987,1,14,13.83,-10.85,72.09,
8327555,11,10,15.67,-38.27,34.79,
2150675,6,5,10,-14.28,-170.69,
9447555,2,14,9,47.98,-23.54,12.1
7185613,3,6,8.7,34.2,-119.4,12.6
16950166,6,29,1.12,-5.25,-173.29,29.6
17936965,10,28,7.67,-47.63,154.55,9.6
17801605,9,24,23.98,-51.68,-33.09,0.1
15094138,1,3,9,21.95,-159.36,25.1
17147405,9,4,14.17,-26.32,69.53,21.2
5220053,5,7,9,-43.12,-35.61,13.6
9840900,6,26,13.83,-46.12,51.04,
2203783,3,7,11,60.68,-151.4,
18662551,3,20,4,47.28,-88.53,
4448079,6,14,16,-23.31,107.79,24.3
8863332,10,26,5.83,47.3,-89.8,6.8
2559035,6,17,19,37.4,-122.9,10.7
4645507,5,20,7,85.63,-100.84,
14446439,1,13,6,37.23,-76.48,8.2
6041422,8,2,12.67,32.97,-56.4,27.3
8773790,5,24,17.5,-54.16,106.36,
17951730,2,29,3.25,36.39,-25.23,17.2
5513122,1,16,6,37.77,-122.3,10.6
661458,11,21,8.8,28.22,-78.15,24.4
12453797,11,14,17.5,61.05,-171.55,1.9
16435675,5,13,22.83,24.3,-162.1,25.4
5517362,10,16,0.77,-8.32,-115.24,25.4
468642,9,15,14.67,-41,51.42,6.1
6413586,7,13,2.87,34.15,-40.59,24.3
11490768,12,15,16.17,39.2,-76.4,
2327565,3,10,22,47.7,-122.4,
13146929,1,4,22,54.3,10.1,6.5
1213456,10,7,19.58,-20.65,53.65,24.2
4400159,5,12,13.83,36.6,-74.8,
13368572,1,11,20,-6.03,-10,25.4
6647462,8,20,12.83,47,-88.4,
8798916,3,24,12,-34.8,-83.1,19.8
15815634,10,25,10,74.17,-173.49,-1.2
4484769,4,15,5,38.33,-75.09,13.5
17772815,6,23,2,53,-37.1,10.1
15226970,9,7,6.32,57.49,-41.83,9.9
7038769,10,1,13,38.78,-76.71,
8140559,4,4,17,45.3,-86.4,
17278720,1,8,1.33,-41.15,107.45,13.1
16291008,8,9,8,26.4,-51.6,28.8
363499,11,12,11.53,-12.77,127.35,30.5
9998101,5,31,4.83,-41.39,34.41,14.3
7813743,2,25,15,-44.29,48.4,9.8
13054682,1,2,12.83,75.89,-3.08,0.5
19147211,9,4,3,58,1.4,
16001566,3,30,14,60.5,-145.7,
15838742,5,25,14,43.8,-76.9,14.5
247432,8,8,7,-8.15,-34.56,
19629765,2,19,3.67,43.21,5.23,12.8
4353674,1,11,1,-29.69,162.01,22.8
393926,9,12,21,76.3,12.2,5.6
3009034,8,1,11.33,-46.82,47.46,
9284440,9,9,5.5,46.2,-123.95,14
18103853,10,3,15,-5.01,-139.93,
9899549,4,27,7,40.47,-74.01,14.6
15864766,1,26,2,25.17,-80.8,25.1
3167556,4,5,2,44.6,-124.1,
7639466,1,20,9.22,-9.46,-177.05,28.6
10610434,5,19,14.27,32.4,-69.9,21.3
13054772,2,2,1.77,19.14,-66.83,25.7
17493293,9,15,1.83,-46.89,26.47,
6144755,7,5,5.93,40.75,-64.02,22.1
5823495,3,25,9.83,28.5,-80.2,
19926774,3,28,11,41.81,-71.4,8
5581087,11,18,18.33,-25.03,-110.16,23.3
15192819,4,6,19,-14.2,-169.5,29.1
9157779,8,5,15,24.95,143.48,26.8
15319007,8,9,21,53.4,2.7,
12692184,1,21,14.05,-25.88,-159.74,23.8
7428308,5,13,5,49.9,-2.9,11.2
13410706,2,12,8.17,-29.4,-25.86,25.4
11446397,9,14,14.88,11.37,-168.99,27.7
9330221,1,10,23.83,17.1,-157.8,24.4
15912474,7,28,19,18.6,118.7,
16607850,3,18,14.33,48.3,-123.2,
8062674,12,2,13,29.66,-81.22,
8161184,3,5,8.33,-35.81,133.79,19.1
17466886,7,14,8.9,40.3,-124.7,14.7
15112065,4,3,3,59.6,2.2,7
5712278,4,22,5.83,85.41,-104.56,
7179317,1,6,0.77,28.96,-138.26,18.8
16198777,3,6,12,1.58,90.09,29.3
14580041,3,17,23,45.73,-34.93,13.1
2185906,4,6,21,45.5,-81,2.6
8761439,8,23,18.83,19.8,-84.9,29.8
19125775,4,3,21,-47.02,112.32,9.6
6400834,5,12,9,14.98,-38.02,24.8
14987389,10,30,16,53.48,-40.76,9.3
5584116,7,18,19,32.78,-79.93,
3968366,4,30,20.17,-10.42,-170.88,
10433189,7,13,22,53.5,2.7,
8707475,10,22,16.58,57.28,-40.23,7.2
573231,7,18,21.1,-14.52,-177.64,27.6
10126409,1,4,20,38.72,-29.78,17.3
15749745,9,23,22.5,-16.57,121.65,25.8
14623206,2,19,11,56.31,-19.75,9.8
10641348,4,20,23.88,27.28,-72.63,23.5
14630666,3,19,3,-28.5,-47.36,26
992316,7,31,21.5,61.1,-146.7,
9195503,2,6,9,53.9,7.9,
5018348,5,1,3.5,-29.65,-122.65,23
18040840,3,1,0,51.9,1.3,
1551383,5,17,0,53.5,10,15.4
6720366,9,22,11.83,-27.17,2.08,17.8
15755967,12,23,15.62,-21.01,-92.77,21.7
12292835,11,9,19.5,66.86,-168.61,-0.4
15478700,3,14,18.83,18.3,-64.8,
12535497,8,16,5,38.22,-76.04,27.6
13223485,4,7,18.35,43.8,-124.6,9.8
12089562,2,3,21,36.6,21.7,
17330704,8,10,13.95,-22.21,-126.37,23.2
18964511,5,29,2,30.31,-88.14,
8536558,6,17,12.8,16.64,70.55,29.5
5850433,8,26,8,46.8,-71.2,
8781326,4,24,10.07,34.3,-119.8,13.5
13733035,7,22,15.67,-50.96,173.54,7.6
15672361,6,20,15.58,-6.63,-173.04,29.3
6914808,5,28,6.83,-8.13,-12.28,26.4
12187482,6,6,23.58,10.54,-26.4,25.9
6773409,10,24,21.07,-12.54,-99.28,22.4
1703332,11,22,4,57.7,0.7,
18239648,2,7,20,41.52,-70.67,
10258822,5,8,18,18.34,-65.63,27.4
5799445,11,25,1.5,44.31,-1.8,16.2
13562331,10,17,22,14.3,-45.5,28.6
7759886,5,23,23.5,26.26,126.96,25.9
15438322,2,13,23.15,-46.73,-24.29,9.3
18738621,8,22,6.83,18.3,-64.8,
11816328,6,25,9.3,31.73,-69.59,25.2
18972578,11,29,3,43.34,-124.38,
9592397,4,18,11,59.6,-151.42,
1615453,3,19,20.83,18.99,-57.23,25.7
16217798,7,6,18.33,48.5,-124.7,10.6
12362306,6,11,19,61.1,-146.7,
10089653,5,3,2,47.75,-90.34,
15853689,5,26,15.88,47.3,-122.7,
5755202,5,23,6,53.9,8.7,13.4
19353349,10,10,23,43.27,-77.63,
15849068,11,26,19,7.89,114.76,29.2
15256820,6,8,23.17,-40.27,26.21,13.1
18120584,5,3,4,30.15,-85.67,25.6
8670986,5,21,17,-0.02,147.01,29.5
11657239,9,20,19,46.49,-84.3,
8472589,8,15,19.55,-20.21,-81.9,19.2
18035175,12,1,21,12.08,-80.44,28.2
1684524,5,21,18,-14.28,-170.69,30.4
16422713,12,13,23.67,-27.91,76.6,22.6
19845634,11,25,23,47.27,-122.41,10.3
14682812,10,21,20.5,39.18,155.22,20.6
5381300,10,12,2.5,18.3,-64.8,
4491932,12,15,15,55.1,-131.18,
11955380,4,29,23.17,-28.99,-32,24.3
11675688,10,21,16.6,-11.13,171.16,28.8
628329,6,20,14.22,32.3,-118.79,16.4
12240240,10,7,21.83,15.1,-67.5,29.8
1395282,1,12,14.75,28.2,-89.2,
7108025,4,3,3,17.5,-152.4,23.6
11319856,7,10,14,85.43,-48.14,
5980262,9,30,0.17,39.2,-76.4,
14463240,7,14,12,65.8,-21.2,
14138669,3,4,20,-46.41,93.96,9.2
9327918,8,10,4,-32.53,-21.08,17.5
9997108,3,31,3,-19.64,109.89,28.6
9345183,8,11,15.12,37,-75.8,24.9
10112899,3,3,16,27.63,-97.24,19.8
2081342,5,3,10.77,44.61,-87.43,
18005487,7,30,13,43.46,-76.51,
18894466,5,27,8,25,-80.4,27.4
1662482,6,21,10.15,22.55,-93.37,28.5
4749855,6,23,11,5.04,146.95,29.7
5710628,8,22,19.17,46.2,-124.1,17.1
2228595,7,7,10.17,38.8,-77,
9101108,2,3,22,-32.18,41.34,23.3
9800755,3,24,20.07,43.2,-70.4,8.2
15147735,9,4,13,42.59,-87.81,
11473811,4,14,12,40.7,-74.02,10.5
6111631,7,4,0,19.3,166.6,29.3
6973693,11,30,14.17,-51.99,13.4,0.6
4472854,5,15,12,47.17,-40.9,14.1
1921192,1,28,23.5,-47.97,80.24,
14522232,8,16,11.02,40.34,-64.01,26.7
3873574,6,27,22.33,37.93,-23.46,21.5
8426548,9,13,22,56.76,-146.4,11.5
10104331,6,3,6.2,-15.09,-130.55,27.4
18333328,10,10,11,53.2,-139.3,11.2
404988,8,13,19,5.01,-139.95,28.1
3468642,4,15,14,20.71,154.69,
12410327,3,12,3,46.4,-48.4,1.1
16666772,7,20,21,22.52,-65.2,28.6
7837987,11,26,4.67,-50.29,17.21,
15907252,2,27,16.55,13.2,50.3,26.1
19411773,1,12,1,38.99,-75.11,6.8
14294516,4,9,14.83,17.5,-152.4,23.3
1254450,5,8,23.83,33.7,-120.2,13.1
13915856,9,28,14.85,-4.59,155.58,29.1
16904178,7,27,12,24.98,-80.83,30.3
131630,9,5,14.88,-18.81,-91.43,19.8
7751866,1,23,13,38.4,-77,
4152864,10,5,6,-14.28,-170.69,
9879094,4,27,8,48.46,-122.47,
9526272,5,16,1,58.97,-135.22,
2188015,6,6,16,39.36,-74.42,19.2
19143585,1,4,4,-44.95,86.62,11.7
17191305,11,5,7,48.3,-134.3,
17751624,6,23,3.85,37.8,-122.8,11.7
12510754,1,16,18.73,-31.18,-133.22,22.9
404023,11,13,22,-46.49,79.48,5.4
19790396,1,24,14.67,9.1,-135.35,25.7
3269317,12,9,13.27,-12.82,-136.91,27.9
6159220,6,5,15,-16.77,-170.43,27.2
8789647,12,24,9,25.08,-80.73,
9462940,12,14,9,65.8,-21.2,
8287007,5,9,13.88,-16.18,-16.29,26
13449436,12,14,18.85,35.91,-166.34,16.4
12295011,1,9,1.17,0.81,84.8,28.7
13380464,9,11,10.5,49.45,-138.92,13.7
14519237,9,16,22.4,18.85,123.05,29.6
16708957,11,21,8.28,56.39,-134.64,
3688933,3,21,6,2.07,146.95,28.8
1447666,1,14,18,36.8,-44.2,
2643563,2,20,14.02,4.32,177.5,27.7
8759131,12,23,12,45.6,-61.4,
12191832,1,6,16.4,-47.88,-158.29,11.3
11441607,2,13,6,5.8,1.7,
13329839,7,10,11.83,37.31,-163.04,22.7
3805399,10,25,22.17,-25.95,-102.69,20.8
15315498,8,9,2,8,-179.9,30.6
9230952,12,7,21.83,-32.9,-151.22,18.6
9899318,9,27,8,34.1,-77.7,25.3
16500732,1,15,23.8,29.36,179.43,21.6
16662705,12,20,5.33,-53.76,125.19,5.2
16865977,8,26,22.17,22.4,-35.96,26.4
19431729,2,13,0.83,43.28,159.45,3.8
19324245,7,9,11,49.7,-127.9,14
1239297,8,8,10.5,59.3,-152,
2185486,1,6,11,43,3.5,13.8
10184900,6,6,21.38,-8.43,178.48,29.4
6476323,2,15,5.5,56.26,-168.61,
8952745,1,29,23,48.1,-122.7,
16632482,1,19,1.87,46.76,-84.97,
122169,8,4,0.38,32.9,-117.4,20.7
18232940,2,7,16.17,-52.75,-167.14,11
5249948,11,8,22,36.92,-76.18,12.6
8113033,2,4,13.45,27.3,-84.2,22
9710784,1,22,7.83,5.66,-14.25,28.8
6139503,4,4,11,61.13,-146.36,5.1
9753617,8,23,12.43,40.12,-57.15,27.2
18837962,3,25,16,46.5,-84.37,
10258361,9,8,13.6,42.01,-33.69,22.5
878486,1,27,8.2,27.43,-75.18,22.8
2701899,11,22,10.05,-13.37,129.17,31
16007581,12,31,17.4,59.13,-17.46,9.7
14912666,5,28,22.43,47.8,-122.8,
1407444,8,13,12.08,33.26,-56.06,27.7
16091260,2,2,11.33,36.8,-76.3,
14792737,3,24,1,32.57,-117.13,
11958113,8,29,15.43,33.6,-118.3,21.3
5033917,10,1,22,-0.01,164.96,
1157847,8,5,6,13,113.2,28.1
18927336,11,28,2.28,18.84,111.65,27.1
10671238,10,20,23,-34.55,55.06,16.7
10294413,10,9,18,47.1,-90.4,
14593154,11,18,6.67,-10.01,-15.56,24
3825177,4,25,14,5,-110.07,29
2516127,7,16,11.57,34.3,-119.8,15.3
411583,9,13,12,50.1,-6.1,
6142632,3,5,3.88,32.7,-117.4,15.2
9109910,10,3,14,57.3,2,
15286754,9,9,10.83,-41.55,53.99,13.6
10111844,3,3,22.67,-26.99,-125.23,25.6
11241367,1,7,7.55,26.1,55.5,26
5253510,4,8,22,40.01,-75.04,
10807818,5,25,7,27.3,-44.87,23
13115792,4,3,16.83,22.2,-94,
2821815,9,25,23,5.03,-139.97,28.1
9602,11,1,16.25,-11.31,177.8,29.3
15034219,4,1,7.75,-36.32,-137.15,18.8
14293000,7,9,20,29.69,-93.84,29
